date,open,high,low,close,volume
2023-10-23 18:00:00+00:00,173.52,173.815,173.33,173.75,11584.0
2023-10-23 18:10:00+00:00,173.75,173.785,173.215,173.29,16265.0
2023-10-23 18:20:00+00:00,173.29,173.56,173.14,173.385,13616.0
2023-10-23 18:30:00+00:00,173.39,173.495,173.21,173.43,16097.0
2023-10-23 18:40:00+00:00,173.43,173.625,173.225,173.49,14438.0
2023-10-23 18:50:00+00:00,173.49,173.525,173.265,173.5,19912.0
2023-10-23 19:00:00+00:00,173.5,173.73,173.42,173.625,23169.0
2023-10-23 19:10:00+00:00,173.625,173.65,173.11,173.51,32772.0
2023-10-23 19:20:00+00:00,173.51,173.53,173.085,173.145,19622.0
2023-10-23 19:30:00+00:00,173.14,173.17,172.815,172.94,18123.0
2023-10-23 19:40:00+00:00,172.94,173.195,172.895,173.13,17798.0
2023-10-23 19:50:00+00:00,173.115,173.16,172.715,173.005,60415.0
2023-10-24 13:30:00+00:00,173.04,173.31,172.19,172.66,43088.0
2023-10-24 13:40:00+00:00,172.735,172.955,172.29,172.38,38424.0
2023-10-24 13:50:00+00:00,172.38,172.8,171.96,172.755,51143.0
2023-10-24 14:00:00+00:00,172.75,172.825,172.0,172.205,45323.0
2023-10-24 14:10:00+00:00,172.205,172.27,171.8,171.85,43247.0
2023-10-24 14:20:00+00:00,171.855,172.83,171.83,172.83,24390.0
2023-10-24 14:30:00+00:00,172.83,172.89,172.52,172.865,37697.0
2023-10-24 14:40:00+00:00,172.865,172.875,172.325,172.795,25296.0
2023-10-24 14:50:00+00:00,172.79,172.825,172.275,172.53,22250.0
2023-10-24 15:00:00+00:00,172.535,172.56,172.26,172.4,18752.0
2023-10-24 15:10:00+00:00,172.395,172.67,172.245,172.53,23018.0
2023-10-24 15:20:00+00:00,172.53,172.6,172.14,172.32,15808.0
2023-10-24 15:30:00+00:00,172.32,172.52,172.265,172.335,17836.0
2023-10-24 15:40:00+00:00,172.335,172.745,172.28,172.69,10306.0
2023-10-24 15:50:00+00:00,172.69,172.775,172.525,172.75,11244.0
2023-10-24 16:00:00+00:00,172.75,173.005,172.49,172.5,12323.0
2023-10-24 16:10:00+00:00,172.5,172.62,172.19,172.195,11820.0
2023-10-24 16:20:00+00:00,172.2,172.28,171.99,172.09,10420.0
2023-10-24 16:30:00+00:00,172.09,172.14,171.865,171.93,16419.0
2023-10-24 16:40:00+00:00,171.93,171.95,171.53,171.635,11606.0
2023-10-24 16:50:00+00:00,171.64,171.785,171.45,171.76,9491.0
2023-10-24 17:00:00+00:00,171.76,172.02,171.73,171.87,9836.0
2023-10-24 17:10:00+00:00,171.87,172.02,171.69,171.98,8295.0
2023-10-24 17:20:00+00:00,171.98,172.2,171.97,172.19,9631.0
2023-10-24 17:30:00+00:00,172.19,172.39,172.095,172.16,15561.0
2023-10-24 17:40:00+00:00,172.16,172.235,171.935,171.98,14227.0
2023-10-24 17:50:00+00:00,171.98,172.18,171.92,172.1,14725.0
2023-10-24 18:00:00+00:00,172.1,172.4,172.065,172.31,17553.0
2023-10-24 18:10:00+00:00,172.31,172.455,172.185,172.44,13598.0
2023-10-24 18:20:00+00:00,172.44,172.75,172.34,172.75,9723.0
2023-10-24 18:30:00+00:00,172.75,173.055,172.675,172.84,19668.0
2023-10-24 18:40:00+00:00,172.84,173.065,172.75,173.01,10820.0
2023-10-24 18:50:00+00:00,173.01,173.18,172.85,173.13,13379.0
2023-10-24 19:00:00+00:00,173.13,173.31,173.035,173.19,18995.0
2023-10-24 19:10:00+00:00,173.19,173.665,173.18,173.55,22304.0
2023-10-24 19:20:00+00:00,173.55,173.675,173.475,173.58,21713.0
2023-10-24 19:30:00+00:00,173.58,173.625,173.445,173.49,31100.0
2023-10-24 19:40:00+00:00,173.49,173.68,173.46,173.545,28277.0
2023-10-24 19:50:00+00:00,173.56,173.655,173.25,173.39,86051.0
2023-10-25 13:30:00+00:00,171.86,172.005,170.965,171.56,80334.0
2023-10-25 13:40:00+00:00,171.55,171.635,171.09,171.09,50435.0
2023-10-25 13:50:00+00:00,171.115,171.38,171.035,171.27,56900.0
2023-10-25 14:00:00+00:00,171.21,171.98,170.84,171.865,98025.0
2023-10-25 14:10:00+00:00,171.86,172.215,171.345,171.89,53470.0
2023-10-25 14:20:00+00:00,171.9,172.24,171.7,172.12,26185.0
2023-10-25 14:30:00+00:00,172.125,172.46,171.85,172.29,26729.0
2023-10-25 14:40:00+00:00,172.28,172.955,172.125,172.885,49960.0
2023-10-25 14:50:00+00:00,172.89,172.915,172.1,172.145,31725.0
2023-10-25 15:00:00+00:00,172.14,172.98,172.13,172.825,28879.0
2023-10-25 15:10:00+00:00,172.82,173.055,172.65,172.84,17286.0
2023-10-25 15:20:00+00:00,172.835,172.85,172.17,172.445,17464.0
2023-10-25 15:30:00+00:00,172.445,172.605,172.245,172.49,18968.0
2023-10-25 15:40:00+00:00,172.49,172.515,172.04,172.145,16721.0
2023-10-25 15:50:00+00:00,172.15,172.17,171.695,171.75,18888.0
2023-10-25 16:00:00+00:00,171.75,171.78,171.53,171.74,18606.0
2023-10-25 16:10:00+00:00,171.74,171.955,171.62,171.74,14589.0
2023-10-25 16:20:00+00:00,171.74,171.98,171.62,171.77,19104.0
2023-10-25 16:30:00+00:00,171.77,171.955,171.6,171.63,18058.0
2023-10-25 16:40:00+00:00,171.63,171.68,171.33,171.525,22669.0
2023-10-25 16:50:00+00:00,171.53,171.98,171.505,171.92,13095.0
2023-10-25 17:00:00+00:00,171.92,172.04,171.45,171.575,30341.0
2023-10-25 17:10:00+00:00,171.575,171.65,171.355,171.39,26158.0
2023-10-25 17:20:00+00:00,171.39,171.42,171.06,171.14,18772.0
2023-10-25 17:30:00+00:00,171.14,171.16,170.89,170.93,36983.0
2023-10-25 17:40:00+00:00,170.93,171.055,170.76,170.8,31864.0
2023-10-25 17:50:00+00:00,170.79,171.21,170.775,171.135,15308.0
2023-10-25 18:00:00+00:00,171.13,171.435,171.105,171.195,18652.0
2023-10-25 18:10:00+00:00,171.19,171.52,171.05,171.38,11065.0
2023-10-25 18:20:00+00:00,171.38,171.62,171.265,171.42,12365.0
2023-10-25 18:30:00+00:00,171.42,171.54,171.12,171.17,13028.0
2023-10-25 18:40:00+00:00,171.17,171.215,170.96,170.99,6208.0
2023-10-25 18:50:00+00:00,170.99,171.33,170.94,171.08,15718.0
2023-10-25 19:00:00+00:00,171.08,171.18,170.84,170.93,16000.0
2023-10-25 19:10:00+00:00,170.935,171.01,170.65,170.9,13869.0
2023-10-25 19:20:00+00:00,170.9,171.23,170.88,171.17,15222.0
2023-10-25 19:30:00+00:00,171.17,171.39,171.12,171.285,25909.0
2023-10-25 19:40:00+00:00,171.285,171.425,171.025,171.28,35653.0
2023-10-25 19:50:00+00:00,171.33,171.43,170.86,171.11,132026.0
2023-10-26 13:30:00+00:00,170.385,171.375,170.075,170.125,94104.0
2023-10-26 13:40:00+00:00,170.125,171.075,170.04,170.255,24707.0
2023-10-26 13:50:00+00:00,170.265,170.32,169.38,169.79,39555.0
2023-10-26 14:00:00+00:00,169.785,170.03,169.2,169.21,50517.0
2023-10-26 14:10:00+00:00,169.22,169.62,168.82,168.835,67609.0
2023-10-26 14:20:00+00:00,168.83,169.15,168.135,168.65,81911.0
2023-10-26 14:30:00+00:00,168.655,168.755,167.885,167.925,61263.0
2023-10-26 14:40:00+00:00,167.93,168.875,167.88,168.87,47078.0
2023-10-26 14:50:00+00:00,168.87,168.95,168.21,168.31,42182.0
2023-10-26 15:00:00+00:00,168.31,168.42,167.615,167.835,60037.0
2023-10-26 15:10:00+00:00,167.83,168.07,167.15,167.34,65797.0
2023-10-26 15:20:00+00:00,167.34,167.42,166.84,166.935,72805.0
2023-10-26 15:30:00+00:00,166.935,167.415,166.92,167.35,48742.0
2023-10-26 15:40:00+00:00,167.31,167.355,166.52,167.1,45989.0
2023-10-26 15:50:00+00:00,167.1,167.535,167.06,167.27,32883.0
2023-10-26 16:00:00+00:00,167.26,167.315,166.605,166.69,37185.0
2023-10-26 16:10:00+00:00,166.69,166.93,166.255,166.26,35988.0
2023-10-26 16:20:00+00:00,166.255,166.34,165.96,166.29,58842.0
2023-10-26 16:30:00+00:00,166.29,166.44,166.11,166.12,25392.0
2023-10-26 16:40:00+00:00,166.12,166.44,166.045,166.05,34758.0
2023-10-26 16:50:00+00:00,166.05,166.34,165.95,166.07,24552.0
2023-10-26 17:00:00+00:00,166.075,166.685,165.985,166.535,36930.0
2023-10-26 17:10:00+00:00,166.52,166.56,166.205,166.24,16707.0
2023-10-26 17:20:00+00:00,166.24,166.245,165.725,165.96,24795.0
2023-10-26 17:30:00+00:00,165.96,166.46,165.71,166.27,25710.0
2023-10-26 17:40:00+00:00,166.27,166.66,166.185,166.54,21834.0
2023-10-26 17:50:00+00:00,166.54,166.905,166.41,166.77,32822.0
2023-10-26 18:00:00+00:00,166.77,167.17,166.69,166.97,49272.0
2023-10-26 18:10:00+00:00,166.97,167.39,166.89,166.89,61358.0
2023-10-26 18:20:00+00:00,166.89,167.18,166.69,167.165,22852.0
2023-10-26 18:30:00+00:00,167.17,167.4,166.9,167.21,26476.0
2023-10-26 18:40:00+00:00,167.21,167.575,167.08,167.45,34790.0
2023-10-26 18:50:00+00:00,167.45,167.695,167.355,167.695,34652.0
2023-10-26 19:00:00+00:00,167.695,167.93,167.485,167.5,32004.0
2023-10-26 19:10:00+00:00,167.5,167.555,167.22,167.52,26281.0
2023-10-26 19:20:00+00:00,167.485,167.645,167.3,167.31,27143.0
2023-10-26 19:30:00+00:00,167.31,167.46,166.6,166.715,37373.0
2023-10-26 19:40:00+00:00,166.715,166.715,166.375,166.57,47071.0
2023-10-26 19:50:00+00:00,166.64,167.145,166.57,166.745,118562.0
2023-10-27 13:30:00+00:00,166.9,168.0,166.9,167.28,55830.0
2023-10-27 13:40:00+00:00,167.305,168.43,167.08,167.43,73143.0
2023-10-27 13:50:00+00:00,167.415,167.875,167.125,167.86,27645.0
2023-10-27 14:00:00+00:00,167.755,168.55,167.62,168.135,30103.0
2023-10-27 14:10:00+00:00,168.16,168.715,167.975,168.125,23867.0
2023-10-27 14:20:00+00:00,168.13,168.545,168.065,168.16,18052.0
2023-10-27 14:30:00+00:00,168.165,168.445,167.775,167.795,13902.0
2023-10-27 14:40:00+00:00,167.795,167.87,167.38,167.835,22812.0
2023-10-27 14:50:00+00:00,167.83,168.495,167.825,168.435,15748.0
2023-10-27 15:00:00+00:00,168.43,168.655,168.2,168.57,13328.0
2023-10-27 15:10:00+00:00,168.575,168.96,168.345,168.57,31277.0
2023-10-27 15:20:00+00:00,168.57,168.925,168.51,168.74,18473.0
2023-10-27 15:30:00+00:00,168.74,168.82,168.29,168.45,14501.0
2023-10-27 15:40:00+00:00,168.455,168.6,168.03,168.24,11117.0
2023-10-27 15:50:00+00:00,168.24,168.39,168.12,168.35,21117.0
2023-10-27 16:00:00+00:00,168.35,168.49,168.08,168.4,10501.0
2023-10-27 16:10:00+00:00,168.4,168.4,167.91,168.21,20896.0
2023-10-27 16:20:00+00:00,168.21,168.27,167.495,167.76,9326.0
2023-10-27 16:30:00+00:00,167.76,167.96,167.555,167.92,41496.0
2023-10-27 16:40:00+00:00,167.92,167.93,167.45,167.505,13463.0
2023-10-27 16:50:00+00:00,167.5,167.62,167.3,167.42,11151.0
2023-10-27 17:00:00+00:00,167.42,167.47,166.89,167.16,20176.0
2023-10-27 17:10:00+00:00,167.16,167.38,166.85,166.975,23666.0
2023-10-27 17:20:00+00:00,166.975,167.58,166.83,167.18,20691.0
2023-10-27 17:30:00+00:00,167.18,167.51,166.93,167.39,19835.0
2023-10-27 17:40:00+00:00,167.39,167.805,167.31,167.67,22182.0
2023-10-27 17:50:00+00:00,167.67,167.89,167.395,167.65,47387.0
2023-10-27 18:00:00+00:00,167.65,167.765,167.3,167.55,47926.0
2023-10-27 18:10:00+00:00,167.55,167.985,167.52,167.74,22755.0
2023-10-27 18:20:00+00:00,167.735,167.75,167.53,167.69,25414.0
2023-10-27 18:30:00+00:00,167.69,168.225,167.575,168.17,29467.0
2023-10-27 18:40:00+00:00,168.17,168.23,167.775,167.815,17311.0
2023-10-27 18:50:00+00:00,167.84,167.92,167.455,167.61,15774.0
2023-10-27 19:00:00+00:00,167.61,167.88,167.55,167.77,28103.0
2023-10-27 19:10:00+00:00,167.77,168.09,167.7,167.885,18263.0
2023-10-27 19:20:00+00:00,167.885,168.14,167.765,167.99,19782.0
2023-10-27 19:30:00+00:00,167.99,168.135,167.57,167.57,20930.0
2023-10-27 19:40:00+00:00,167.57,167.78,167.485,167.67,27819.0
2023-10-27 19:50:00+00:00,167.67,168.34,167.62,168.28,97681.0
2023-10-30 13:30:00+00:00,169.085,171.04,168.88,170.735,102097.0
2023-10-30 13:40:00+00:00,170.75,171.125,170.43,170.98,38449.0
2023-10-30 13:50:00+00:00,170.995,171.19,170.535,170.62,27023.0
2023-10-30 14:00:00+00:00,170.63,170.89,170.34,170.72,30503.0
2023-10-30 14:10:00+00:00,170.71,170.81,169.625,169.8,52337.0
2023-10-30 14:20:00+00:00,169.81,169.83,169.33,169.39,46211.0
2023-10-30 14:30:00+00:00,169.39,169.93,169.205,169.75,54946.0
2023-10-30 14:40:00+00:00,169.75,169.98,169.495,169.68,30783.0
2023-10-30 14:50:00+00:00,169.68,170.13,169.37,169.44,41841.0
2023-10-30 15:00:00+00:00,169.44,170.12,169.425,169.96,17108.0
2023-10-30 15:10:00+00:00,169.96,170.2,169.755,170.08,34850.0
2023-10-30 15:20:00+00:00,170.08,170.19,169.43,169.67,23285.0
2023-10-30 15:30:00+00:00,169.67,170.195,169.64,169.71,21187.0
2023-10-30 15:40:00+00:00,169.71,169.84,169.54,169.74,15608.0
2023-10-30 15:50:00+00:00,169.74,169.97,169.69,169.92,11511.0
2023-10-30 16:00:00+00:00,169.92,170.0,169.605,169.69,21722.0
2023-10-30 16:10:00+00:00,169.69,169.98,169.48,169.52,21225.0
2023-10-30 16:20:00+00:00,169.52,169.59,169.41,169.46,8929.0
2023-10-30 16:30:00+00:00,169.465,169.7,169.345,169.43,10891.0
2023-10-30 16:40:00+00:00,169.43,169.46,169.105,169.34,12427.0
2023-10-30 16:50:00+00:00,169.34,169.445,169.055,169.37,13815.0
2023-10-30 17:00:00+00:00,169.37,169.575,169.185,169.54,11381.0
2023-10-30 17:10:00+00:00,169.545,169.625,169.27,169.32,15997.0
2023-10-30 17:20:00+00:00,169.32,170.04,169.21,169.92,20719.0
2023-10-30 17:30:00+00:00,169.92,170.19,169.88,169.97,16359.0
2023-10-30 17:40:00+00:00,169.97,170.32,169.9,170.28,13083.0
2023-10-30 17:50:00+00:00,170.28,170.39,170.14,170.28,12190.0
2023-10-30 18:00:00+00:00,170.28,170.435,170.185,170.4,14476.0
2023-10-30 18:10:00+00:00,170.4,170.49,170.14,170.28,13765.0
2023-10-30 18:20:00+00:00,170.28,170.505,170.21,170.35,16572.0
2023-10-30 18:30:00+00:00,170.345,170.65,170.305,170.545,22050.0
2023-10-30 18:40:00+00:00,170.545,170.82,170.505,170.71,10670.0
2023-10-30 18:50:00+00:00,170.705,170.795,170.44,170.49,34190.0
2023-10-30 19:00:00+00:00,170.5,170.67,170.215,170.245,66662.0
2023-10-30 19:10:00+00:00,170.245,170.25,169.995,170.12,56697.0
2023-10-30 19:20:00+00:00,170.12,170.22,169.84,169.85,43781.0
2023-10-30 19:30:00+00:00,169.855,170.205,169.845,170.15,39753.0
2023-10-30 19:40:00+00:00,170.15,170.46,170.035,170.295,58417.0
2023-10-30 19:50:00+00:00,170.315,170.48,170.11,170.22,87402.0
2023-10-31 13:30:00+00:00,169.3,169.44,168.34,168.54,44533.0
2023-10-31 13:40:00+00:00,168.525,168.68,168.215,168.63,28671.0
2023-10-31 13:50:00+00:00,168.62,168.63,167.89,168.57,20280.0
2023-10-31 14:00:00+00:00,168.5,168.95,168.32,168.85,17936.0
2023-10-31 14:10:00+00:00,168.84,169.28,168.82,169.2,32458.0
2023-10-31 14:20:00+00:00,169.205,169.57,169.06,169.13,23217.0
2023-10-31 14:30:00+00:00,169.13,169.28,168.75,168.85,23072.0
2023-10-31 14:40:00+00:00,168.83,169.87,168.79,169.43,20658.0
2023-10-31 14:50:00+00:00,169.43,169.84,169.43,169.71,18716.0
2023-10-31 15:00:00+00:00,169.71,169.82,169.48,169.715,14408.0
2023-10-31 15:10:00+00:00,169.715,169.795,169.325,169.55,29746.0
2023-10-31 15:20:00+00:00,169.55,169.6,169.21,169.23,21989.0
2023-10-31 15:30:00+00:00,169.23,169.505,169.05,169.3,29650.0
2023-10-31 15:40:00+00:00,169.3,169.37,168.845,169.06,14994.0
2023-10-31 15:50:00+00:00,169.055,169.77,169.025,169.755,23473.0
2023-10-31 16:00:00+00:00,169.75,169.75,169.45,169.72,12937.0
2023-10-31 16:10:00+00:00,169.72,169.765,169.385,169.47,14317.0
2023-10-31 16:20:00+00:00,169.47,169.645,169.43,169.54,7370.0
2023-10-31 16:30:00+00:00,169.55,169.895,169.27,169.875,17672.0
2023-10-31 16:40:00+00:00,169.875,170.06,169.79,169.97,5703.0
2023-10-31 16:50:00+00:00,169.97,170.07,169.77,170.0,10744.0
2023-10-31 17:00:00+00:00,170.0,170.22,169.98,170.16,19730.0
2023-10-31 17:10:00+00:00,170.16,170.16,169.78,170.01,9219.0
2023-10-31 17:20:00+00:00,170.01,170.295,169.995,170.29,13617.0
2023-10-31 17:30:00+00:00,170.29,170.54,170.27,170.505,10276.0
2023-10-31 17:40:00+00:00,170.505,170.75,170.265,170.33,11596.0
2023-10-31 17:50:00+00:00,170.33,170.7,170.3,170.64,8587.0
2023-10-31 18:00:00+00:00,170.64,170.74,170.35,170.39,12343.0
2023-10-31 18:10:00+00:00,170.39,170.465,170.17,170.21,8298.0
2023-10-31 18:20:00+00:00,170.21,170.25,169.94,169.94,14885.0
2023-10-31 18:30:00+00:00,169.94,170.17,169.94,170.01,16709.0
2023-10-31 18:40:00+00:00,170.01,170.505,169.97,170.41,23270.0
2023-10-31 18:50:00+00:00,170.41,170.63,170.33,170.555,14782.0
2023-10-31 19:00:00+00:00,170.535,170.71,170.52,170.67,10236.0
2023-10-31 19:10:00+00:00,170.67,170.765,170.65,170.675,11615.0
2023-10-31 19:20:00+00:00,170.67,170.72,170.49,170.635,15009.0
2023-10-31 19:30:00+00:00,170.635,170.675,170.43,170.445,16832.0
2023-10-31 19:40:00+00:00,170.445,170.685,170.375,170.675,39580.0
2023-10-31 19:50:00+00:00,170.67,170.9,170.59,170.73,69634.0
2023-11-01 13:30:00+00:00,170.97,171.355,170.13,171.19,65757.0
2023-11-01 13:40:00+00:00,171.205,171.53,170.94,171.425,35055.0
2023-11-01 13:50:00+00:00,171.42,171.48,170.835,171.075,54604.0
2023-11-01 14:00:00+00:00,171.11,171.56,170.885,170.935,35231.0
2023-11-01 14:10:00+00:00,170.935,171.445,170.785,171.365,60035.0
2023-11-01 14:20:00+00:00,171.365,171.97,171.33,171.82,47384.0
2023-11-01 14:30:00+00:00,171.82,171.925,171.665,171.795,38866.0
2023-11-01 14:40:00+00:00,171.8,172.075,171.63,171.685,97014.0
2023-11-01 14:50:00+00:00,171.685,171.725,171.385,171.45,42361.0
2023-11-01 15:00:00+00:00,171.45,171.51,171.175,171.47,37102.0
2023-11-01 15:10:00+00:00,171.47,171.5,171.0,171.36,41991.0
2023-11-01 15:20:00+00:00,171.355,171.45,171.19,171.43,22030.0
2023-11-01 15:30:00+00:00,171.43,171.49,171.19,171.41,18428.0
2023-11-01 15:40:00+00:00,171.41,171.9,171.39,171.75,25505.0
2023-11-01 15:50:00+00:00,171.75,172.0,171.68,171.95,24404.0
2023-11-01 16:00:00+00:00,171.95,171.95,171.7,171.79,20346.0
2023-11-01 16:10:00+00:00,171.79,171.905,171.61,171.73,15878.0
2023-11-01 16:20:00+00:00,171.73,171.93,171.67,171.91,13274.0
2023-11-01 16:30:00+00:00,171.91,172.12,171.815,171.85,10294.0
2023-11-01 16:40:00+00:00,171.85,171.98,171.63,171.93,16379.0
2023-11-01 16:50:00+00:00,171.93,172.19,171.905,172.035,12176.0
2023-11-01 17:00:00+00:00,172.03,172.085,171.75,172.06,11978.0
2023-11-01 17:10:00+00:00,172.06,172.39,172.03,172.3,20075.0
2023-11-01 17:20:00+00:00,172.3,172.31,172.035,172.17,19392.0
2023-11-01 17:30:00+00:00,172.165,172.29,172.03,172.26,11103.0
2023-11-01 17:40:00+00:00,172.26,172.385,172.02,172.115,26627.0
2023-11-01 17:50:00+00:00,172.12,172.3,172.08,172.18,26044.0
2023-11-01 18:00:00+00:00,172.19,172.5,171.91,172.23,51584.0
2023-11-01 18:10:00+00:00,172.225,172.335,171.95,172.165,24137.0
2023-11-01 18:20:00+00:00,172.165,172.71,172.15,172.605,13843.0
2023-11-01 18:30:00+00:00,172.61,173.155,172.365,172.56,53735.0
2023-11-01 18:40:00+00:00,172.555,172.655,172.08,172.42,30188.0
2023-11-01 18:50:00+00:00,172.42,173.27,172.37,173.185,26953.0
2023-11-01 19:00:00+00:00,173.19,173.765,173.18,173.615,44552.0
2023-11-01 19:10:00+00:00,173.62,173.9,173.345,173.8,40032.0
2023-11-01 19:20:00+00:00,173.8,174.135,173.635,173.91,57165.0
2023-11-01 19:30:00+00:00,173.91,174.1,173.75,173.825,40659.0
2023-11-01 19:40:00+00:00,173.825,174.135,173.615,174.135,44280.0
2023-11-01 19:50:00+00:00,174.135,174.235,173.75,173.92,183808.0
2023-11-02 13:30:00+00:00,175.51,176.33,175.47,176.265,108381.0
2023-11-02 13:40:00+00:00,176.295,176.67,176.17,176.58,101455.0
2023-11-02 13:50:00+00:00,176.575,176.79,176.17,176.35,81236.0
2023-11-02 14:00:00+00:00,176.35,176.64,176.135,176.195,102858.0
2023-11-02 14:10:00+00:00,176.195,176.645,176.11,176.54,84201.0
2023-11-02 14:20:00+00:00,176.535,177.06,176.39,176.87,86843.0
2023-11-02 14:30:00+00:00,176.875,177.375,176.615,177.32,76617.0
2023-11-02 14:40:00+00:00,177.31,177.55,176.99,177.075,65715.0
2023-11-02 14:50:00+00:00,177.08,177.495,176.975,177.44,41627.0
2023-11-02 15:00:00+00:00,177.44,177.67,177.04,177.08,82083.0
2023-11-02 15:10:00+00:00,177.085,177.28,176.75,177.06,68909.0
2023-11-02 15:20:00+00:00,177.065,177.3,176.68,176.77,51156.0
2023-11-02 15:30:00+00:00,176.77,177.105,176.75,177.04,29204.0
2023-11-02 15:40:00+00:00,177.04,177.065,176.54,176.575,18936.0
2023-11-02 15:50:00+00:00,176.575,176.81,176.42,176.795,24884.0
2023-11-02 16:00:00+00:00,176.79,176.87,176.405,176.7,17705.0
2023-11-02 16:10:00+00:00,176.7,176.92,176.44,176.62,15006.0
2023-11-02 16:20:00+00:00,176.62,177.105,176.56,176.97,34601.0
2023-11-02 16:30:00+00:00,176.975,177.135,176.83,177.04,23994.0
2023-11-02 16:40:00+00:00,177.04,177.09,176.89,177.04,15969.0
2023-11-02 16:50:00+00:00,177.04,177.315,176.955,176.97,24716.0
2023-11-02 17:00:00+00:00,176.965,177.12,176.78,177.11,17337.0
2023-11-02 17:10:00+00:00,177.11,177.27,177.04,177.185,31172.0
2023-11-02 17:20:00+00:00,177.185,177.275,177.06,177.09,28633.0
2023-11-02 17:30:00+00:00,177.09,177.335,177.08,177.285,25406.0
2023-11-02 17:40:00+00:00,177.285,177.32,177.16,177.28,22700.0
2023-11-02 17:50:00+00:00,177.28,177.48,177.23,177.3,46328.0
2023-11-02 18:00:00+00:00,177.3,177.36,177.1,177.28,26671.0
2023-11-02 18:10:00+00:00,177.28,177.485,177.17,177.42,39680.0
2023-11-02 18:20:00+00:00,177.42,177.44,177.23,177.31,37843.0
2023-11-02 18:30:00+00:00,177.315,177.39,177.185,177.34,31080.0
2023-11-02 18:40:00+00:00,177.34,177.505,177.325,177.42,21859.0
2023-11-02 18:50:00+00:00,177.42,177.495,177.31,177.46,23744.0
2023-11-02 19:00:00+00:00,177.455,177.505,177.31,177.475,26996.0
2023-11-02 19:10:00+00:00,177.475,177.72,177.445,177.66,49259.0
2023-11-02 19:20:00+00:00,177.66,177.675,177.225,177.23,45330.0
2023-11-02 19:30:00+00:00,177.23,177.57,177.21,177.5,73943.0
2023-11-02 19:40:00+00:00,177.505,177.54,177.145,177.39,84253.0
2023-11-02 19:50:00+00:00,177.39,177.75,177.3,177.68,154843.0
2023-11-03 13:30:00+00:00,174.27,175.1,173.37,173.79,237820.0
2023-11-03 13:40:00+00:00,173.79,176.145,173.79,175.575,82652.0
2023-11-03 13:50:00+00:00,175.53,176.39,175.145,175.355,143718.0
2023-11-03 14:00:00+00:00,175.65,175.76,174.855,175.065,101365.0
2023-11-03 14:10:00+00:00,175.07,175.27,174.55,175.05,38572.0
2023-11-03 14:20:00+00:00,175.05,175.12,174.445,174.705,44776.0
2023-11-03 14:30:00+00:00,174.705,175.84,174.66,175.735,73475.0
2023-11-03 14:40:00+00:00,175.735,175.965,175.335,175.795,31195.0
2023-11-03 14:50:00+00:00,175.795,175.865,175.31,175.72,63590.0
2023-11-03 15:00:00+00:00,175.725,175.79,175.27,175.28,40652.0
2023-11-03 15:10:00+00:00,175.28,175.45,175.06,175.07,45592.0
2023-11-03 15:20:00+00:00,175.075,175.21,174.755,174.795,44370.0
2023-11-03 15:30:00+00:00,174.8,175.445,174.62,175.26,33724.0
2023-11-03 15:40:00+00:00,175.265,175.365,174.955,175.285,25872.0
2023-11-03 15:50:00+00:00,175.28,175.685,175.28,175.43,25891.0
2023-11-03 16:00:00+00:00,175.43,175.79,175.305,175.64,24657.0
2023-11-03 16:10:00+00:00,175.645,176.105,175.595,176.01,30904.0
2023-11-03 16:20:00+00:00,176.01,176.51,176.01,176.34,28866.0
2023-11-03 16:30:00+00:00,176.34,176.435,176.05,176.25,37239.0
2023-11-03 16:40:00+00:00,176.255,176.47,176.23,176.29,30092.0
2023-11-03 16:50:00+00:00,176.285,176.315,175.89,176.185,16790.0
2023-11-03 17:00:00+00:00,176.19,176.435,176.05,176.05,20112.0
2023-11-03 17:10:00+00:00,176.055,176.17,175.96,176.03,20735.0
2023-11-03 17:20:00+00:00,176.03,176.11,175.71,175.765,20911.0
2023-11-03 17:30:00+00:00,175.765,175.89,175.45,175.55,29196.0
2023-11-03 17:40:00+00:00,175.545,175.57,175.18,175.505,23150.0
2023-11-03 17:50:00+00:00,175.51,175.86,175.39,175.56,30157.0
2023-11-03 18:00:00+00:00,175.555,175.59,175.07,175.215,23481.0
2023-11-03 18:10:00+00:00,175.225,175.6,175.18,175.5,17259.0
2023-11-03 18:20:00+00:00,175.5,175.82,175.42,175.785,28063.0
2023-11-03 18:30:00+00:00,175.79,175.9,175.68,175.87,26194.0
2023-11-03 18:40:00+00:00,175.87,176.195,175.85,176.14,27065.0
2023-11-03 18:50:00+00:00,176.145,176.235,175.94,176.11,30115.0
2023-11-03 19:00:00+00:00,176.11,176.475,176.005,176.105,20367.0
2023-11-03 19:10:00+00:00,176.11,176.395,176.07,176.135,27047.0
2023-11-03 19:20:00+00:00,176.135,176.24,175.85,176.04,25289.0
2023-11-03 19:30:00+00:00,176.04,176.23,175.95,176.16,39947.0
2023-11-03 19:40:00+00:00,176.16,176.36,176.085,176.32,43774.0
2023-11-03 19:50:00+00:00,176.32,176.81,176.27,176.64,125843.0
2023-11-06 14:30:00+00:00,176.64,176.64,176.64,176.64,0.0
2023-11-06 14:40:00+00:00,176.64,178.45,176.64,178.345,7266.0
2023-11-06 14:50:00+00:00,178.37,178.75,178.27,178.585,20670.0
2023-11-06 15:00:00+00:00,178.59,178.88,178.135,178.47,81941.0
2023-11-06 15:10:00+00:00,178.47,178.485,177.9,178.2,43397.0
